165,-4339.25,43
166,-4537.65,45
167,-3940.35,39
168,-2944.02,29
169,-3741.31,37
170,-3741.52,37
171,-4239.73,42
172,-3443.1,34
173,-3642.16,36
174,-4140.11,41
175,-3840.53,38
176,-3542.12,35
177,-3243.02,32
178,-3442.21,34
179,-3442.43,34
180,-3343.22,33
181,-3941.23,39
182,-3144.17,31
183,-3142.52,31
184,-2346.69,23
185,-2944.93,29
186,-3841,38
187,-3741.29,37
188,-1947.56,19
189,-2445.86,24
190,-2047.54,20
191,-3342.74,33
192,-3043.6,30
193,-3641.76,36
194,-2047.22,20
195,-1947.82,19
196,-3043.35,30
197,-3343.26,33
198,-2745.56,27
199,-2745.03,27
200,-2943.79,29
201,-3243.15,32
202,-2943.93,29
203,-3242.67,32
204,-1847.84,18
205,-2744.74,27
206,-2545.27,25
207,-2545.26,25
208,-1747.93,17
209,-2147.07,21
210,-2446.18,24
211,-2246.39,22
212,-1449.63,14
213,-2546.03,25
214,-1847.73,18
215,-1748.42,17
216,-2247.26,22
217,-2246.78,22
218,-1549.06,15
219,-1848.12,18
220,-1947.26,19
221,-2047.45,20
222,-1449.29,14
223,-1847.71,18
224,-1848,18
225,-2047.24,20
226,-2046.83,20
227,-2047.73,20
228,-1847.98,18
229,-1649.28,16
230,-1847.81,18
231,-1548.78,15
232,-2545.4,25
233,-1150.45,11
234,-1449.67,14
235,-1548.72,15
236,-1449.21,14
237,-2246.76,22
238,-1448.94,14
239,-1449.78,14
240,-851.3,8
241,-1449.12,14
242,-1747.84,17
243,-1349.63,13
244,-1548.78,15
245,-1051.02,10
246,-1150.32,11
247,-1250.04,12
248,-2047.58,20
249,-452.71,4
250,-1449.19,14
251,-751.66,7
252,-1449.52,14
253,-851.54,8
254,-1050.71,10
255,-1350.2,13
256,-751.79,7
257,-851.26,8
258,-1648.21,16
259,-1449.21,14
260,-1249.79,12
261,-1150.39,11
262,-651.79,6
263,-1249.41,12
264,-1150.35,11
265,-951.52,9
266,-951.27,9
267,-752.06,7
268,-752.04,7
269,-751.81,7
270,-1150.69,11
271,-552.48,5
272,-951.24,9
273,-1748.25,17
274,-851.83,8
275,-452.69,4
276,-1150.04,11
277,-950.67,9
278,-1748.17,17
279,-452.93,4
280,-751.63,7
281,-950.9,9
282,-552.49,5
283,-1150.86,11
284,-950.72,9
285,-552.51,5
286,-552.35,5
287,-751.81,7
288,-751.77,7
289,-353.07,3
290,-552.15,5
291,-1349.15,13
292,-452.77,4
293,-552.56,5
294,-652.36,6
295,-851.12,8
296,-950.98,9
297,-552.1,5
298,-353.08,3
299,-552.46,5
300,-751.87,7
