115,-6034.27,60
116,-5635.78,56
117,-7227.7,72
118,-6730.57,67
119,-6530.99,65
120,-6830.73,68
121,-6530.69,65
122,-7029.2,70
123,-5435.73,54
124,-6930.85,69
125,-6032.97,60
126,-6034.41,60
127,-5634.48,56
128,-6431.13,64
129,-5534.92,55
130,-5733.61,57
131,-5835.22,58
132,-5335.55,53
133,-5835.59,58
134,-5634.4,56
135,-6332.41,63
136,-6033.59,60
137,-4539.51,45
138,-4638.21,46
139,-5335.53,53
140,-5633.95,56
141,-5434.85,54
142,-5136.62,51
143,-5136.54,51
144,-5435.55,54
145,-4738.5,47
146,-5037.13,50
147,-5535.14,55
148,-5137.22,51
149,-4937.43,49
150,-4240.54,42
151,-4438.82,44
152,-4737,47
153,-4339.54,43
154,-4638.38,46
155,-4638.64,46
156,-4239.47,42
157,-3940.13,39
158,-4738.11,47
159,-3941.2,39
160,-4240.03,42
161,-3541.78,35
162,-3941.26,39
163,-3443.34,34
164,-4638.77,46
165,-4139.39,41
166,-3343.14,33
167,-3941.91,39
168,-4239.62,42
169,-3841.27,38
170,-3840.5,38
171,-2944.7,29
172,-3343.73,33
173,-3143.61,31
174,-4040.51,40
175,-3940.44,39
176,-3542.92,35
177,-3941.61,39
178,-2545.79,25
179,-4040.31,40
180,-3642.05,36
181,-3442.83,34
182,-2845,28
183,-4240.44,42
184,-3442.82,34
185,-3641.95,36
186,-3641.69,36
187,-2944.84,29
188,-3941.4,39
189,-3940.13,39
190,-3642.53,36
191,-2645.34,26
192,-2545.71,25
193,-3840.93,38
194,-2147.39,21
195,-2544.77,25
196,-2945.04,29
197,-2645.48,26
198,-1748.46,17
199,-2545.99,25
200,-3143.7,31
201,-2246.53,22
202,-2146.93,21
203,-2744.82,27
204,-2844.91,28
205,-2246.76,22
206,-2844.66,28
207,-2645.71,26
208,-2446.29,24
209,-2246.28,22
210,-2844.99,28
211,-1947.71,19
212,-1250.25,12
213,-1748.67,17
214,-2146.88,21
215,-1947.66,19
216,-1748.47,17
217,-1250.31,12
218,-2545.54,25
219,-1748.23,17
220,-1349.59,13
221,-2345.61,23
222,-2246.95,22
223,-1648.91,16
224,-2246.51,22
225,-1449.54,14
226,-1748.67,17
227,-2445.71,24
228,-1748.56,17
229,-2146.97,21
230,-1848.9,18
231,-1648.84,16
232,-1847.74,18
233,-1449.56,14
234,-1549.07,15
235,-1349.43,13
236,-1449.83,14
237,-1947.43,19
238,-1648.33,16
239,-1349.52,13
240,-1947.59,19
241,-1349.84,13
242,-1150.21,11
243,-1848.11,18
244,-1350.09,13
245,-2445.95,24
246,-1548.33,15
247,-1548.46,15
248,-1349.74,13
249,-1549.14,15
250,-1250.29,12
251,-1549.13,15
252,-950.69,9
253,-1050.57,10
254,-1349.79,13
255,-1349.31,13
256,-1150.47,11
257,-1449.21,14
258,-1648.69,16
259,-1050.45,10
260,-1050.76,10
261,-851.19,8
262,-1050.47,10
263,-1149.86,11
264,-1050.8,10
265,-951.16,9
266,-1349.78,13
267,-1150.24,11
268,-951.01,9
269,-552.38,5
270,-1050.11,10
271,-851.44,8
272,-1349.8,13
273,-751.67,7
274,-1250.35,12
275,-1050.43,10
276,-951.02,9
277,-950.72,9
278,-552.42,5
279,-552.3,5
280,-1249.71,12
281,-1150.34,11
282,-1050.46,10
283,-1050.13,10
284,-1051.19,10
285,-1250.38,12
286,-1050.92,10
287,-552.61,5
288,-1150.7,11
289,-552.28,5
290,-851.13,8
291,-1051.07,10
292,-1150.43,11
293,-951.23,9
294,-751.65,7
295,-353.08,3
296,-950.83,9
297,-552.55,5
298,-452.68,4
299,-951.29,9
300,-552.26,5
