616,-34
617,-28
618,-33
619,-47
620,-36
621,-35
622,-31
623,-34
624,-41
625,-36
626,-36
627,-26
628,-27
629,-40
630,-35
631,-29
632,-27
633,-43
634,-27
635,-39
636,-36
637,-35
638,-35
639,-34
640,-27
641,-31
642,-39
643,-26
644,-29
645,-30
646,-36
647,-38
648,-27
649,-30
650,-38
651,-33
652,-31
653,-32
654,-32
655,-31
656,-36
657,-27
658,-31
659,-26
660,-27
661,-30
662,-27
663,-30
664,-34
665,-39
666,-40
667,-34
668,-41
669,-28
670,-25
671,-33
672,-26
673,-28
674,-36
675,-32
676,-46
677,-33
678,-33
679,-30
680,-35
681,-36
682,-35
683,-33
684,-30
685,-31
686,-30
687,-34
688,-40
689,-30
690,-36
691,-34
692,-28
693,-27
694,-32
695,-37
696,-27
697,-31
698,-42
699,-37
700,-32
701,-35
702,-38
703,-32
704,-29
705,-42
706,-37
707,-30
708,-37
709,-29
710,-37
711,-41
712,-41
713,-30
714,-30
715,-31
716,-37
717,-34
718,-29
719,-31
720,-35
721,-34
722,-35
723,-36
724,-32
725,-39
726,-34
727,-30
728,-28
729,-34
730,-43
731,-32
732,-33
733,-40
734,-38
735,-23
736,-31
737,-28
738,-35
739,-31
740,-44
741,-29
742,-35
743,-32
744,-29
745,-26
746,-26
747,-38
748,-30
749,-30
750,-33
751,-35
752,-38
753,-47
754,-33
755,-26
756,-29
757,-35
758,-30
759,-43
760,-42
761,-38
762,-29
763,-34
764,-34
765,-32
766,-28
767,-38
768,-32
769,-36
770,-36
771,-37
772,-38
773,-29
774,-34
775,-26
776,-32
777,-33
778,-38
779,-34
780,-34
781,-29
782,-28
783,-30
784,-28
785,-35
786,-31
787,-36
788,-33
789,-30
790,-42
791,-29
792,-35
793,-32
794,-32
795,-28
796,-41
797,-30
798,-31
799,-33
800,-34
801,-31
802,-36
803,-30
804,-33
805,-38
806,-31
807,-29
808,-35
809,-38
810,-32
811,-36
812,-36
813,-29
814,-37
815,-25
816,-29
817,-32
818,-38
819,-32
820,-34
821,-43
822,-41
823,-27
824,-32
825,-36
826,-31
827,-34
828,-44
829,-29
830,-25
831,-30
832,-36
833,-30
834,-36
835,-36
836,-28
837,-35
838,-32
839,-29
840,-31
841,-31
842,-30
843,-38
844,-39
845,-41
846,-26
847,-29
848,-36
849,-32
850,-39
851,-33
852,-33
853,-44
854,-30
855,-38
856,-38
857,-27
858,-27
859,-30
860,-37
861,-35
862,-36
863,-34
864,-33
865,-31
866,-36
867,-36
868,-34
869,-34
870,-36
871,-35
872,-31
873,-31
874,-35
875,-29
876,-33
877,-27
878,-30
879,-34
880,-27
881,-35
882,-27
883,-32
884,-35
885,-31
886,-33
887,-33
888,-35
889,-35
890,-30
891,-39
892,-30
893,-27
894,-27
895,-33
896,-38
897,-39
898,-43
899,-31
900,-39
901,-29
902,-32
903,-32
904,-28
905,-38
906,-42
907,-28
908,-35
909,-38
910,-37
911,-31
912,-42
913,-29
914,-31
915,-33
916,-37
917,-28
918,-34
919,-32
920,-33
921,-35
922,-44
923,-27
924,-36
925,-33
926,-44
927,-31
928,-38
929,-32
930,-39
931,-25
932,-29
933,-37
934,-27
935,-34
936,-33
937,-31
938,-33
939,-33
940,-30
941,-35
942,-38
943,-41
944,-34
945,-27
946,-26
947,-29
948,-32
949,-32
950,-22
951,-29
952,-28
953,-29
954,-35
955,-28
956,-42
957,-30
958,-30
959,-41
960,-39
961,-31
962,-36
963,-32
964,-35
965,-38
966,-30
967,-37
968,-37
969,-31
970,-28
971,-41
972,-38
973,-34
974,-26
975,-34
976,-41
977,-33
978,-36
979,-37
980,-31
981,-31
982,-30
983,-39
984,-38
985,-37
986,-31
987,-37
988,-39
989,-37
990,-39
991,-33
992,-31
993,-32
994,-30
995,-37
996,-39
997,-30
998,-33
999,-28
1000,-29
1001,-40
1002,-30
1003,-36
1004,-33
1005,-35
1006,-29
1007,-38
1008,-30
1009,-34
1010,-41
1011,-33
1012,-30
1013,-40
1014,-27
1015,-39
1016,-30
1017,-38
1018,-36
1019,-37
1020,-29
1021,-28
1022,-30
1023,-32
1024,-35
1025,-28
1026,-41
1027,-39
1028,-41
1029,-32
1030,-33
1031,-38
1032,-37
1033,-30
1034,-29
1035,-31
1036,-28
1037,-33
1038,-40
1039,-32
1040,-30
1041,-40
1042,-30
1043,-30
1044,-30
1045,-36
1046,-31
1047,-34
1048,-32
1049,-38
1050,-30
1051,-34
1052,-38
1053,-29
1054,-33
1055,-27
1056,-32
1057,-42
1058,-34
1059,-38
1060,-35
1061,-35
1062,-31
1063,-33
1064,-31
1065,-28
1066,-32
1067,-35
1068,-36
1069,-34
1070,-32
1071,-31
1072,-36
1073,-38
1074,-35
1075,-27
1076,-32
1077,-33
1078,-31
1079,-30
1080,-33
1081,-36
1082,-27
1083,-37
1084,-35
1085,-38
1086,-32
1087,-44
1088,-38
1089,-37
1090,-37
1091,-37
1092,-36
1093,-36
1094,-32
1095,-33
1096,-32
1097,-35
1098,-29
1099,-33
1100,-37
1101,-41
1102,-41
1103,-26
1104,-35
1105,-34
1106,-28
1107,-40
1108,-36
1109,-28
1110,-40
1111,-29
1112,-37
1113,-31
1114,-36
1115,-30
1116,-30
1117,-28
1118,-31
1119,-32
1120,-30
1121,-31
1122,-31
1123,-39
1124,-31
1125,-27
1126,-39
1127,-30
1128,-32
1129,-37
1130,-30
1131,-34
1132,-29
1133,-28
1134,-33
1135,-39
1136,-32
1137,-30
1138,-33
1139,-30
1140,-28
1141,-42
1142,-32
1143,-35
1144,-35
1145,-38
1146,-30
1147,-36
1148,-30
1149,-38
1150,-33
1151,-33
1152,-28
1153,-27
1154,-36
1155,-34
1156,-32
1157,-27
1158,-29
1159,-27
1160,-32
1161,-34
1162,-31
1163,-31
1164,-29
1165,-31
1166,-36
1167,-33
1168,-32
1169,-37
1170,-30
1171,-26
1172,-31
1173,-35
1174,-32
1175,-35
1176,-26
1177,-27
1178,-31
1179,-41
1180,-40
1181,-30
1182,-41
1183,-33
1184,-34
1185,-34
1186,-39
1187,-33
1188,-37
1189,-31
1190,-36
1191,-31
1192,-33
1193,-29
1194,-36
1195,-34
1196,-27
1197,-38
1198,-38
1199,-29
1200,-32
1201,-36
1202,-30
1203,-34
1204,-33
1205,-36
1206,-35
1207,-37
1208,-34
1209,-36
1210,-31
1211,-33
1212,-29
1213,-35
1214,-36
1215,-34
1216,-34
1217,-30
1218,-30
1219,-36
1220,-30
1221,-44
1222,-32
1223,-30
1224,-28
1225,-31
1226,-33
1227,-39
1228,-38
1229,-37
1230,-30
1231,-26
1232,-32
1233,-36
1234,-38
1235,-41
1236,-30
1237,-30
1238,-31
1239,-33
1240,-28
1241,-32
1242,-30
1243,-35
1244,-26
1245,-29
1246,-36
1247,-37
1248,-33
1249,-32
1250,-30
1251,-38
1252,-34
1253,-41
1254,-28
1255,-26
1256,-26
1257,-30
1258,-26
1259,-28
1260,-32
1261,-35
1262,-27
1263,-30
1264,-31
1265,-31
1266,-38
1267,-31
1268,-34
1269,-30
1270,-31
1271,-32
1272,-34
1273,-33
1274,-27
1275,-30
1276,-34
1277,-28
1278,-31
1279,-25
1280,-37
1281,-34
1282,-32
1283,-33
1284,-30
1285,-27
1286,-34
1287,-33
1288,-29
1289,-34
1290,-28
1291,-34
1292,-37
1293,-31
1294,-41
1295,-32
1296,-27
1297,-29
1298,-43
1299,-26
1300,-41
1301,-26
1302,-27
1303,-31
1304,-32
1305,-28
1306,-35
1307,-26
1308,-26
1309,-34
1310,-26
1311,-30
1312,-37
1313,-36
1314,-30
1315,-30
1316,-26
1317,-32
1318,-37
1319,-33
1320,-35
1321,-35
1322,-30
1323,-24
1324,-32
1325,-31
1326,-37
1327,-34
1328,-42
1329,-35
1330,-33
1331,-35
1332,-38
1333,-32
1334,-44
1335,-35
1336,-29
1337,-30
1338,-36
1339,-26
1340,-37
1341,-36
1342,-33
1343,-37
1344,-34
1345,-32
1346,-32
1347,-23
1348,-33
1349,-31
1350,-30
1351,-29
1352,-39
1353,-32
1354,-33
1355,-30
1356,-34
1357,-35
1358,-36
1359,-33
1360,-36
1361,-42
1362,-32
1363,-29
1364,-33
1365,-26
1366,-30
1367,-38
1368,-29
1369,-38
1370,-31
1371,-40
1372,-29
1373,-33
1374,-38
1375,-30
1376,-29
1377,-38
1378,-35
1379,-36
1380,-34
1381,-35
1382,-31
1383,-33
1384,-29
1385,-36
1386,-30
1387,-27
1388,-32
1389,-38
1390,-35
1391,-26
1392,-36
1393,-30
1394,-25
1395,-28
1396,-30
1397,-28
1398,-30
1399,-31
1400,-39
1401,-31
1402,-35
1403,-44
1404,-32
1405,-34
1406,-27
1407,-26
1408,-31
1409,-31
1410,-27
1411,-27
1412,-32
1413,-33
1414,-38
1415,-30
1416,-30
1417,-30
1418,-33
1419,-31
1420,-32
1421,-37
1422,-28
1423,-34
1424,-36
1425,-29
1426,-28
1427,-30
1428,-35
1429,-27
1430,-27
1431,-35
1432,-30
1433,-27
1434,-41
1435,-33
1436,-33
1437,-31
1438,-37
1439,-41
1440,-28
1441,-34
1442,-30
1443,-34
1444,-43
1445,-33
1446,-34
1447,-33
1448,-34
1449,-30
1450,-31
1451,-30
1452,-36
1453,-32
1454,-30
1455,-32
1456,-30
1457,-35
1458,-31
1459,-32
1460,-37
1461,-26
1462,-32
1463,-38
1464,-27
1465,-34
1466,-29
1467,-26
1468,-32
1469,-32
1470,-26
1471,-30
1472,-29
1473,-38
1474,-33
1475,-34
1476,-35
1477,-37
1478,-30
1479,-35
1480,-33
1481,-32
1482,-26
1483,-32
1484,-25
1485,-30
1486,-34
1487,-29
1488,-28
1489,-43
1490,-35
1491,-26
1492,-30
1493,-24
1494,-26
1495,-30
1496,-33
1497,-33
1498,-36
1499,-29
1500,-31
1501,-29
1502,-34
1503,-29
1504,-33
1505,-32
1506,-30
1507,-30
1508,-32
1509,-30
1510,-31
1511,-41
1512,-31
1513,-31
1514,-37
1515,-34
1516,-35
1517,-36
1518,-33
1519,-27
1520,-29
1521,-35
1522,-40
1523,-28
1524,-35
1525,-28
1526,-33
1527,-32
1528,-38
1529,-31
1530,-29
1531,-30
1532,-25
1533,-34
1534,-35
1535,-32
1536,-30
1537,-41
1538,-34
1539,-32
1540,-30
1541,-35
1542,-30
1543,-37
1544,-31
1545,-28
1546,-27
1547,-25
1548,-45
1549,-31
1550,-33
1551,-41
1552,-31
1553,-29
1554,-31
1555,-38
1556,-28
1557,-24
1558,-29
1559,-30
1560,-29
1561,-25
1562,-26
1563,-30
1564,-39
1565,-30
1566,-33
1567,-30
1568,-34
1569,-29
1570,-29
1571,-29
1572,-27
1573,-32
1574,-35
1575,-30
1576,-34
1577,-35
1578,-31
1579,-33
1580,-44
1581,-29
1582,-29
1583,-32
1584,-34
1585,-34
1586,-34
1587,-27
1588,-28
1589,-38
1590,-33
1591,-35
1592,-40
1593,-44
1594,-37
1595,-30
1596,-32
1597,-30
1598,-33
1599,-32
1600,-36
1601,-32
1602,-33
1603,-32
1604,-30
1605,-29
1606,-26
1607,-35
1608,-28
1609,-28
1610,-34
1611,-33
1612,-40
1613,-30
1614,-29
1615,-33
1616,-30
1617,-40
1618,-34
1619,-29
1620,-30
1621,-33
1622,-38
1623,-30
1624,-30
1625,-33
1626,-29
1627,-41
1628,-36
1629,-30
1630,-25
1631,-34
1632,-38
1633,-29
1634,-33
1635,-33
1636,-40
1637,-36
1638,-27
1639,-26
1640,-33
1641,-31
1642,-31
1643,-31
1644,-29
1645,-37
1646,-36
1647,-38
1648,-38
1649,-31
1650,-28
1651,-27
1652,-33
1653,-30
1654,-27
1655,-35
1656,-39
1657,-31
1658,-27
1659,-35
1660,-38
1661,-37
1662,-35
1663,-33
1664,-30
1665,-28
1666,-34
1667,-31
1668,-29
1669,-34
1670,-36
1671,-34
1672,-38
1673,-36
1674,-29
1675,-31
1676,-31
1677,-36
1678,-29
1679,-35
1680,-35
1681,-36
1682,-27
1683,-31
1684,-30
1685,-40
1686,-35
1687,-36
1688,-31
1689,-29
1690,-33
1691,-36
1692,-36
1693,-28
1694,-28
1695,-39
1696,-38
1697,-30
1698,-29
1699,-30
1700,-36
1701,-40
1702,-31
1703,-36
1704,-31
1705,-28
1706,-30
1707,-41
1708,-33
1709,-35
1710,-30
1711,-29
1712,-30
1713,-33
1714,-26
1715,-34
1716,-27
1717,-27
1718,-29
1719,-29
1720,-38
1721,-32
1722,-32
1723,-26
1724,-34
1725,-35
1726,-42
1727,-40
1728,-35
1729,-31
1730,-35
1731,-33
1732,-36
1733,-30
1734,-32
1735,-33
1736,-27
1737,-30
1738,-33
1739,-40
1740,-34
1741,-36
1742,-29
1743,-32
1744,-31
1745,-30
1746,-30
1747,-25
1748,-33
1749,-34
1750,-31
1751,-33
1752,-37
1753,-29
1754,-37
1755,-30
1756,-30
1757,-44
1758,-40
1759,-30
1760,-39
1761,-39
1762,-41
1763,-31
1764,-28
1765,-29
1766,-27
1767,-30
1768,-35
1769,-32
1770,-35
1771,-35
1772,-31
1773,-25
1774,-34
1775,-37
1776,-29
1777,-33
1778,-32
1779,-21
1780,-35
1781,-31
1782,-32
1783,-32
1784,-32
1785,-29
1786,-30
1787,-30
1788,-33
1789,-30
1790,-37
1791,-37
1792,-35
1793,-34
1794,-27
1795,-34
1796,-35
1797,-31
1798,-33
1799,-32
1800,-31
1801,-28
1802,-34
1803,-35
1804,-38
1805,-42
1806,-40
1807,-36
1808,-41
1809,-35
1810,-33
1811,-26
1812,-31
1813,-36
1814,-31
1815,-26
1816,-32
1817,-32
1818,-35
1819,-29
1820,-38
1821,-33
1822,-35
1823,-41
1824,-30
1825,-31
1826,-35
1827,-36
1828,-36
1829,-33
1830,-30
1831,-29
1832,-30
1833,-35
1834,-37
1835,-34
1836,-28
1837,-33
1838,-34
1839,-33
1840,-35
1841,-37
1842,-37
1843,-33
1844,-30
1845,-32
1846,-35
1847,-29
1848,-31
1849,-35
1850,-35
1851,-37
1852,-31
1853,-35
1854,-33
1855,-36
1856,-28
1857,-25
1858,-28
1859,-32
1860,-32
1861,-33
1862,-32
1863,-26
1864,-38
1865,-33
1866,-44
1867,-32
1868,-32
1869,-30
1870,-37
1871,-28
1872,-33
1873,-30
1874,-30
1875,-30
1876,-24
1877,-33
1878,-28
1879,-31
1880,-32
1881,-31
1882,-32
1883,-25
1884,-30
1885,-38
1886,-37
1887,-27
1888,-26
1889,-30
1890,-41
1891,-27
1892,-36
1893,-32
1894,-43
1895,-33
1896,-27
1897,-30
1898,-27
1899,-24
1900,-32
1901,-30
1902,-36
1903,-25
1904,-36
1905,-25
1906,-29
1907,-38
1908,-26
1909,-33
1910,-35
1911,-36
1912,-30
1913,-40
1914,-30
1915,-33
1916,-35
1917,-40
1918,-31
1919,-37
1920,-28
1921,-32
1922,-31
1923,-35
1924,-25
1925,-39
1926,-31
1927,-44
1928,-32
1929,-30
1930,-33
1931,-37
1932,-36
1933,-31
1934,-35
1935,-37
1936,-30
1937,-34
1938,-26
1939,-29
1940,-29
1941,-31
1942,-32
1943,-34
1944,-34
1945,-34
1946,-38
1947,-28
1948,-33
1949,-30
1950,-32
1951,-34
1952,-34
1953,-29
1954,-29
1955,-33
1956,-39
1957,-26
1958,-37
1959,-34
1960,-38
1961,-33
1962,-39
1963,-30
1964,-25
1965,-31
1966,-33
1967,-33
1968,-30
1969,-37
1970,-30
1971,-31
1972,-34
1973,-24
1974,-29
1975,-35
1976,-29
1977,-32
1978,-25
1979,-36
1980,-33
1981,-28
1982,-26
1983,-40
1984,-23
1985,-39
1986,-39
1987,-32
1988,-35
1989,-30
1990,-39
1991,-29
1992,-33
1993,-29
1994,-29
1995,-33
1996,-32
1997,-29
1998,-35
1999,-33
2000,-41
2001,-31
2002,-33
2003,-30
2004,-26
2005,-36
2006,-33
2007,-27
2008,-27
2009,-25
2010,-37
2011,-29
2012,-35
2013,-30
2014,-34
2015,-32
2016,-31
2017,-32
2018,-31
2019,-29
2020,-33
2021,-33
2022,-26
2023,-31
2024,-31
2025,-33
2026,-35
2027,-37
2028,-33
2029,-39
2030,-29
2031,-33
2032,-26
2033,-36
2034,-30
2035,-33
2036,-26
2037,-35
2038,-27
2039,-34
2040,-32
2041,-34
2042,-34
2043,-33
2044,-32
2045,-27
2046,-34
2047,-30
2048,-39
2049,-26
2050,-26
2051,-32
2052,-39
2053,-32
2054,-28
2055,-29
2056,-42
2057,-34
2058,-38
2059,-32
2060,-39
2061,-38
2062,-34
2063,-33
2064,-29
2065,-34
2066,-28
2067,-27
2068,-34
2069,-34
2070,-31
2071,-29
2072,-31
2073,-39
2074,-36
2075,-38
2076,-41
2077,-36
2078,-26
2079,-34
2080,-32
2081,-35
2082,-36
2083,-36
2084,-27
2085,-38
2086,-35
2087,-26
2088,-33
2089,-33
2090,-29
2091,-36
2092,-35
2093,-32
2094,-42
2095,-32
2096,-28
2097,-33
2098,-25
2099,-31
2100,-34
2101,-29
2102,-25
2103,-26
2104,-27
2105,-28
2106,-39
2107,-22
2108,-29
2109,-27
2110,-25
2111,-28
2112,-34
2113,-30
2114,-30
2115,-37
2116,-26
2117,-41
2118,-28
2119,-32
2120,-28
2121,-31
2122,-32
2123,-32
2124,-30
2125,-30
2126,-33
2127,-36
2128,-38
2129,-30
2130,-26
2131,-30
2132,-29
2133,-30
2134,-30
2135,-21
2136,-25
2137,-30
2138,-34
2139,-33
2140,-36
2141,-26
2142,-32
2143,-36
2144,-37
2145,-33
2146,-28
2147,-27
2148,-26
2149,-28
2150,-33
2151,-32
2152,-34
2153,-26
2154,-35
2155,-36
2156,-30
2157,-46
2158,-29
2159,-34
2160,-34
2161,-28
2162,-24
2163,-25
2164,-33
2165,-38
2166,-31
2167,-25
2168,-32
2169,-35
2170,-37
2171,-26
2172,-34
2173,-32
2174,-37
2175,-29
2176,-31
2177,-30
2178,-32
2179,-36
2180,-26
2181,-32
2182,-27
2183,-29
2184,-38
2185,-27
2186,-27
2187,-33
2188,-34
2189,-35
2190,-33
2191,-29
2192,-25
2193,-28
2194,-30
2195,-33
2196,-26
2197,-31
2198,-35
2199,-29
2200,-31
2201,-32
2202,-37
2203,-40
2204,-29
2205,-33
2206,-30
2207,-32
2208,-40
2209,-26
2210,-27
2211,-28
2212,-30
2213,-35
2214,-32
2215,-28
2216,-35
2217,-33
2218,-33
2219,-34
2220,-30
2221,-30
2222,-38
2223,-32
2224,-44
2225,-36
2226,-28
2227,-25
2228,-33
2229,-30
2230,-30
2231,-29
2232,-32
2233,-36
2234,-32
2235,-31
2236,-26
2237,-30
2238,-31
2239,-30
2240,-32
2241,-32
2242,-28
2243,-26
2244,-33
2245,-30
2246,-29
2247,-30
2248,-33
2249,-27
2250,-33
2251,-33
2252,-37
2253,-30
2254,-26
2255,-33
2256,-36
2257,-32
2258,-31
2259,-37
2260,-30
2261,-28
2262,-25
2263,-32
2264,-26
2265,-30
2266,-26
2267,-35
2268,-38
2269,-41
2270,-36
2271,-39
2272,-33
2273,-36
2274,-36
2275,-34
2276,-36
2277,-30
2278,-31
2279,-29
2280,-29
2281,-33
2282,-33
2283,-33
2284,-31
2285,-43
2286,-36
2287,-30
2288,-30
2289,-35
2290,-30
2291,-34
2292,-26
2293,-28
2294,-33
2295,-32
2296,-27
2297,-36
2298,-25
2299,-32
2300,-30
2301,-34
2302,-43
2303,-27
2304,-34
2305,-33
2306,-35
2307,-31
2308,-25
2309,-35
2310,-32
2311,-30
2312,-45
2313,-31
2314,-31
2315,-28
2316,-40
2317,-40
2318,-35
2319,-33
2320,-39
2321,-35
2322,-36
2323,-30
2324,-29
2325,-30
2326,-25
2327,-33
2328,-26
2329,-26
2330,-24
2331,-44
2332,-31
2333,-33
2334,-39
2335,-24
2336,-31
2337,-30
2338,-38
2339,-26
2340,-31
2341,-36
2342,-30
2343,-36
2344,-36
2345,-25
2346,-27
2347,-27
2348,-30
2349,-30
2350,-28
2351,-36
2352,-35
2353,-33
2354,-27
2355,-39
2356,-31
2357,-34
2358,-35
2359,-31
2360,-26
2361,-33
2362,-30
2363,-30
2364,-34
2365,-27
2366,-27
2367,-42
2368,-25
2369,-29
2370,-34
2371,-31
2372,-33
2373,-26
2374,-33
2375,-25
2376,-30
2377,-21
2378,-29
2379,-38
2380,-27
2381,-29
2382,-35
2383,-27
2384,-31
2385,-36
2386,-36
2387,-26
2388,-34
2389,-26
2390,-26
2391,-27
2392,-25
2393,-27
2394,-32
2395,-29
2396,-31
2397,-34
2398,-33
2399,-30
2400,-31
2401,-26
2402,-39
2403,-41
2404,-33
2405,-27
2406,-33
2407,-44
2408,-36
2409,-33
2410,-30
2411,-25
2412,-33
2413,-31
2414,-30
2415,-26
2416,-34
2417,-25
2418,-28
2419,-31
2420,-32
2421,-30
2422,-23
2423,-29
2424,-36
2425,-32
2426,-28
2427,-25
2428,-36
2429,-38
2430,-29
2431,-30
2432,-33
2433,-31
2434,-34
2435,-29
2436,-21
2437,-34
2438,-35
2439,-30
2440,-37
2441,-31
2442,-36
2443,-33
2444,-30
2445,-33
2446,-40
2447,-38
2448,-36
2449,-39
2450,-27
2451,-28
2452,-32
2453,-30
2454,-31
2455,-30
2456,-35
2457,-30
2458,-29
2459,-36
2460,-33
2461,-36
2462,-27
2463,-28
2464,-35
2465,-31
2466,-31
2467,-31
2468,-26
2469,-31
2470,-29
2471,-31
2472,-35
2473,-32
2474,-33
2475,-35
2476,-22
2477,-22
2478,-33
2479,-31
2480,-28
2481,-30
2482,-31
2483,-31
2484,-32
2485,-31
2486,-28
2487,-26
2488,-35
2489,-31
2490,-31
2491,-23
2492,-28
2493,-37
2494,-31
2495,-33
2496,-29
2497,-30
2498,-29
2499,-31
