188,-2345.78,23
189,-3144.01,31
190,-3741.91,37
191,-3641.8,36
192,-3044.23,30
193,-2445.8,24
194,-2346.93,23
195,-3044.01,30
196,-2345.62,23
197,-2545.97,25
198,-2844.58,28
199,-2345.98,23
200,-2844.1,28
201,-3142.9,31
202,-2943.73,29
203,-2445.88,24
204,-1947.96,19
205,-2944.21,29
206,-1947.53,19
207,-2645.3,26
208,-2246.55,22
209,-2446.4,24
210,-2047.72,20
211,-2445.46,24
212,-1648.51,16
213,-2147.03,21
214,-2545.48,25
215,-1948.3,19
216,-2246.64,22
217,-2646.23,26
218,-2047.46,20
219,-2047.78,20
220,-1748.84,17
221,-2346.44,23
222,-1250.59,12
223,-2047.06,20
224,-2545.73,25
225,-2446.51,24
226,-2245.88,22
227,-1947.68,19
228,-1349.54,13
229,-1648.07,16
230,-1948.02,19
231,-1947.83,19
232,-1848.09,18
233,-1449.29,14
234,-1648.75,16
235,-1549.98,15
236,-1848.22,18
237,-1150.31,11
238,-1549.61,15
239,-1349.86,13
240,-1947.44,19
241,-2146.71,21
242,-1150.84,11
243,-1549.32,15
244,-1150.41,11
245,-1050.38,10
246,-851.43,8
247,-1548.75,15
248,-1449.97,14
249,-1649.36,16
250,-1349.81,13
251,-1449.46,14
252,-1150.76,11
253,-850.96,8
254,-1648.63,16
255,-951.2,9
256,-1150.59,11
257,-1050.25,10
258,-1449.67,14
259,-452.84,4
260,-1848.61,18
261,-751.7,7
262,-851.76,8
263,-1449.18,14
264,-1050.75,10
265,-1349.54,13
266,-851.41,8
267,-1548.82,15
268,-1150.37,11
269,-951.16,9
270,-951.18,9
271,-651.88,6
272,-1449.7,14
273,-950.9,9
274,-851.68,8
275,-1548.73,15
276,-652.22,6
277,-951.2,9
278,-751.26,7
279,-950.63,9
280,-651.79,6
281,-851.35,8
282,-751.31,7
283,-552.61,5
284,-851.45,8
285,-851.46,8
286,-751.7,7
287,-452.47,4
288,-850.86,8
289,-851.38,8
290,-751.6,7
291,-751.53,7
292,-1349.5,13
293,-1149.94,11
294,-851.21,8
295,-1150.39,11
296,-1150.5,11
297,-652.26,6
298,-751.52,7
299,-453.03,4
300,-1150.49,11
